# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039325243	6.494214	0	-5.537488	-5.537488	0	2.000000	-2.000000
1039325502	3.324358	0	-22.598621	-22.598621	0	2.000000	-2.000000
1039325731	3.651887	0	-2.562919	-2.562919	0	2.000000	-2.000000
1039326302	2.719693	0	19.420168	19.420168	0	2.000000	-2.000000
1039326547	3.291548	0	20.638095	20.638095	0	2.000000	-2.000000
1039327045	4.506843	0	12.277447	12.277447	0	2.000000	-2.000000
1039327625	6.013168	0	16.734767	16.734767	0	2.000000	-2.000000
1039327900	1.574854	0	9.102492	9.102492	0	2.000000	-2.000000
1039328985	7.515235	0	-26.230785	-26.230785	0	2.000000	-2.000000
1039329242	14.721223	0	-20.954333	-20.954333	0	2.000000	-2.000000
1039329517	5.576450	0	-64.593660	-64.593660	0	2.000000	-2.000000
1039329754	6.556400	0	-13.301288	-13.301288	0	2.000000	-2.000000
1039330012	3.803746	0	-4.177115	-4.177115	0	2.000000	-2.000000
1039330233	3.540888	0	-17.781271	-17.781271	0	2.000000	-2.000000
1039330474	3.378092	0	-10.466713	-10.466713	0	2.000000	-2.000000
1039330701	3.046657	0	0.860377	0.860377	1	2.000000	-2.000000
1039331497	1.227889	0	23.309432	23.309432	0	2.000000	-2.000000
1039331717	4.805675	0	29.580621	29.580621	0	2.000000	-2.000000
1039331968	3.687327	0	35.771366	35.771366	0	2.000000	-2.000000
1039332512	3.104339	0	40.208918	40.208918	0	2.000000	-2.000000
1039332762	4.188879	0	39.417690	39.417690	0	2.000000	-2.000000
1039333037	1.648464	0	37.013625	37.013625	0	2.000000	-2.000000
1039333268	5.495296	0	37.344005	37.344005	0	2.000000	-2.000000
1039333537	5.002346	0	41.672846	41.672846	0	2.000000	-2.000000
